DLW_P_LVT_40_100_DDB_4_Iodlin@0.5Vod,Device
DLW_P_LVT_40_100_DDB_4_Iodlin@0.8Vod,Device
DLW_P_LVT_40_100_DDB_4_Ioffs@0.75V,Device
DLW_P_LVT_40_100_DDB_4_Ioffs_m20,Device
DLW_P_LVT_40_100_DDB_4_Ioffs_m25,Device
DLW_P_LVT_40_100_DDB_4_Ssat,Device
DLW_P_LVT_40_100_DDB_4_Vta@0.375,Device
DLW_P_LVT_40_100_DDB_4_Vtlin,Device
DLW_P_LVT_40_100_DDB_4_Vtsat@0.75V,Device
DLW_P_LVT_70_150_DDB_4_Gds,Device
DLW_P_LVT_70_150_DDB_4_Gm,Device
DLW_P_LVT_70_150_DDB_4_Id1gm,Device
DLW_P_LVT_70_150_DDB_4_Id2gm,Device
DLW_P_LVT_70_150_DDB_4_Id1gds,Device
DLW_P_LVT_70_150_DDB_4_Id2gds,Device
DLW_P_LVT_70_150_DDB_4_Idlin,Device
DLW_P_LVT_70_150_DDB_4_Ioffd@0.75V,Device
DLW_P_LVT_70_150_DDB_4_Idsat@0.75V,Device
DLW_P_LVT_70_150_DDB_4_Iginv@0.75V,Device
DLW_P_LVT_70_150_DDB_4_Ihigh@0.75V,Device
DLW_P_LVT_70_150_DDB_4_Ilow@0.75V,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.4Vod,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.5Vod,Device
DLW_P_LVT_70_150_DDB_4_Iodlin@0.8Vod,Device
DLW_P_LVT_70_150_DDB_4_Ioffs@0.75V,Device
DLW_P_LVT_70_150_DDB_4_Ioffs_m20,Device
DLW_P_LVT_70_150_DDB_4_Ioffs_m25,Device
DLW_P_LVT_70_150_DDB_4_Ssat,Device
DLW_P_LVT_70_150_DDB_4_Vta@0.375,Device
DLW_P_LVT_70_150_DDB_4_Vtlin,Device
DLW_P_LVT_70_150_DDB_4_Vtsat@0.75V,Device
DLW_P_LVT_100_180_DDB_4_Gds,Device
DLW_P_LVT_100_180_DDB_4_Gm,Device
DLW_P_LVT_100_180_DDB_4_Id1gm,Device
DLW_P_LVT_100_180_DDB_4_Id2gm,Device
DLW_P_LVT_100_180_DDB_4_Id1gds,Device
DLW_P_LVT_100_180_DDB_4_Id2gds,Device
DLW_P_LVT_100_180_DDB_4_Idlin,Device
DLW_P_LVT_100_180_DDB_4_Ioffd@0.75V,Device
DLW_P_LVT_100_180_DDB_4_Idsat@0.75V,Device
DLW_P_LVT_100_180_DDB_4_Iginv@0.75V,Device
DLW_P_LVT_100_180_DDB_4_Ihigh@0.75V,Device
DLW_P_LVT_100_180_DDB_4_Ilow@0.75V,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.4Vod,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.5Vod,Device
DLW_P_LVT_100_180_DDB_4_Iodlin@0.8Vod,Device
DLW_P_LVT_100_180_DDB_4_Ioffs@0.75V,Device
DLW_P_LVT_100_180_DDB_4_Ioffs_m20,Device
DLW_P_LVT_100_180_DDB_4_Ioffs_m25,Device
DLW_P_LVT_100_180_DDB_4_Ssat,Device
DLW_P_LVT_100_180_DDB_4_Vta@0.375,Device
DLW_P_LVT_100_180_DDB_4_Vtlin,Device
DLW_P_LVT_100_180_DDB_4_Vtsat@0.75V,Device
DLW_P_LVT_150_230_DDB_4_Gds,Device
DLW_P_LVT_150_230_DDB_4_Gm,Device
DLW_P_LVT_150_230_DDB_4_Id1gm,Device
DLW_P_LVT_150_230_DDB_4_Id2gm,Device
DLW_P_LVT_150_230_DDB_4_Id1gds,Device
DLW_P_LVT_150_230_DDB_4_Id2gds,Device
DLW_P_LVT_150_230_DDB_4_Idlin,Device
DLW_P_LVT_150_230_DDB_4_Ioffd@0.75V,Device
DLW_P_LVT_150_230_DDB_4_Idsat@0.75V,Device
DLW_P_LVT_150_230_DDB_4_Iginv@0.75V,Device
DLW_P_LVT_150_230_DDB_4_Ihigh@0.75V,Device
DLW_P_LVT_150_230_DDB_4_Ilow@0.75V,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.4Vod,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.5Vod,Device
DLW_P_LVT_150_230_DDB_4_Iodlin@0.8Vod,Device
DLW_P_LVT_150_230_DDB_4_Ioffs@0.75V,Device
DLW_P_LVT_150_230_DDB_4_Ioffs_m20,Device
DLW_P_LVT_150_230_DDB_4_Ioffs_m25,Device
DLW_P_LVT_150_230_DDB_4_Ssat,Device
DLW_P_LVT_150_230_DDB_4_Vta@0.375,Device
DLW_P_LVT_150_230_DDB_4_Vtlin,Device
DLW_P_LVT_150_230_DDB_4_Vtsat@0.75V,Device
DLW_P_LVT_200_280_DDB_4_Gds,Device
DLW_P_LVT_200_280_DDB_4_Gm,Device
DLW_P_LVT_200_280_DDB_4_Id1gm,Device
DLW_P_LVT_200_280_DDB_4_Id2gm,Device
DLW_P_LVT_200_280_DDB_4_Id1gds,Device
DLW_P_LVT_200_280_DDB_4_Id2gds,Device
DLW_P_LVT_200_280_DDB_4_Idlin,Device
DLW_P_LVT_200_280_DDB_4_Ioffd@0.75V,Device
DLW_P_LVT_200_280_DDB_4_Idsat@0.75V,Device
DLW_P_LVT_200_280_DDB_4_Iginv@0.75V,Device
DLW_P_LVT_200_280_DDB_4_Ihigh@0.75V,Device
DLW_P_LVT_200_280_DDB_4_Ilow@0.75V,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.4Vod,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.5Vod,Device
DLW_P_LVT_200_280_DDB_4_Iodlin@0.8Vod,Device
DLW_P_LVT_200_280_DDB_4_Ioffs@0.75V,Device
DLW_P_LVT_200_280_DDB_4_Ioffs_m20,Device
DLW_P_LVT_200_280_DDB_4_Ioffs_m25,Device
DLW_P_LVT_200_280_DDB_4_Ssat,Device
DLW_P_LVT_200_280_DDB_4_Vta@0.375,Device
DLW_P_LVT_200_280_DDB_4_Vtlin,Device
DLW_P_LVT_200_280_DDB_4_Vtsat@0.75V,Device
DLW_N_EGU_80_160_DDB_4_Gds2,Device
DLW_N_EGU_80_160_DDB_4_Gm2,Device
DLW_N_EGU_80_160_DDB_4_Ioffb@1.2V,Device
DLW_N_EGU_80_160_DDB_4_Id1gm,Device
DLW_N_EGU_80_160_DDB_4_Id2gm,Device
DLW_N_EGU_80_160_DDB_4_Id1gds,Device
DLW_N_EGU_80_160_DDB_4_Id2gds,Device
DLW_N_EGU_80_160_DDB_4_Idlin,Device
DLW_N_EGU_80_160_DDB_4_Ioffd@1.2V,Device
DLW_N_EGU_80_160_DDB_4_Idsat@1.2V,Device
DLW_N_EGU_80_160_DDB_4_Ioffg@1.2V,Device
DLW_N_EGU_80_160_DDB_4_Ihigh@1.2V,Device
DLW_N_EGU_80_160_DDB_4_Ilow@1.2V,Device
DLW_N_EGU_80_160_DDB_4_Ioffs@1.2V,Device
DLW_N_EGU_80_160_DDB_4_Vta@0.6V,Device
DLW_N_EGU_80_160_DDB_4_Vtlin,Device
DLW_N_EGU_80_160_DDB_4_Vtsat@1.2V,Device
DLW_N_EGV_100_180_DDB_4_Gds2,Device
DLW_N_EGV_100_180_DDB_4_Gm2,Device
DLW_N_EGV_100_180_DDB_4_Ioffb@1.5V,Device
DLW_N_EGV_100_180_DDB_4_Id1gm,Device
DLW_N_EGV_100_180_DDB_4_Id2gm,Device
DLW_N_EGV_100_180_DDB_4_Id1gds,Device
DLW_N_EGV_100_180_DDB_4_Id2gds,Device
DLW_N_EGV_100_180_DDB_4_Idlin,Device
DLW_N_EGV_100_180_DDB_4_Ioffd@1.5V,Device
