LOT_ID_BASE,WAFER_ID,FAMILY_CODE,"('TOP5_SCF_COUNT', 'M7060P060ATPA')","('TOP5_SCF_COUNT', 'M7125P125ATPA')","('TOP2_SCF_COUNT', 'M7060P060ATPA')","('TOP2_SCF_COUNT', 'M7125P125ATPA')",TP_VMAX,TP_VMIN,YLD_DELTA,Label
8IQT51001,6A06Z086SOB2,9S,0,0,0,0,100,100,0,
8IQT51001,6A06Z087SOF4,9S,0,0,0,0,88.88,86.11,2.77,
8IQT51001,6A06Z088SOC3,9S,0,0,0,0,100,100,0,
8IQT51001,6A06Z089SOG5,9S,0,0,0,0,100,97.22,2.78,
8IQT51003,6A06Q237SOA0,9S,0,0,0,0,97.22,94.44,2.78,
8IQT51003,6A06R211SOC6,9S,0,0,0,0,100,100,0,
8IQT51003,6A06U175SOE4,9S,0,0,0,0,100,100,0,
8IQT51003,6A06U188SOH0,9S,0,0,0,0,100,100,0,
8IQT51003,6A06U225SOD2,9S,0,0,0,0,100,100,0,
8IQT51003,6A06U226SOA1,9S,0,0,0,0,100,100,0,
8IQT51003,6A06U249SOH1,9S,0,0,0,0,100,100,0,
8IQT51003,6A06U274SOG6,9S,0,0,0,0,100,100,0,
8IQT52000,65700N6JSEE1,9S,0,0,0,0,97.22,97.22,0,
8IQT52000,65700N6KSEB0,9S,0,0,0,0,100,100,0,
8IQT52000,65700N7USED6,9S,0,0,0,0,94.44,91.66,2.78,
8IQT52000,65700N7VSEA5,9S,0,0,0,0,100,100,0,
8IQT52000,65700N7XSEB6,9S,0,0,0,0,100,97.22,2.78,
8IQT52000,65700N7YSEG0,9S,0,0,0,0,100,100,0,
8IQT52000,65700N80SEF7,9S,0,0,0,0,97.22,97.22,0,
8IQT52000,65700N99SEE3,9S,0,0,0,0,97.22,94.44,2.78,
8IQT52001,6A06T069SOC6,9S,41,0,41,0,88.88,72.22,16.66,
8IQT52001,6A06U123SOD0,9S,0,0,0,0,97.22,97.22,0,
8IQT52001,6A06U300SOB5,9S,3,0,3,0,94.44,88.88,5.56,
8IQT52001,6A06V060SOC1,9S,142,0,97,0,91.66,22.22,69.44,
8IQT52001,6A06V066SOF4,9S,6,0,6,0,86.11,77.77,8.34,
8IQT52001,6A06V068SOG5,9S,0,0,0,0,94.44,94.44,0,
8IQT52001,6A06V070SOG5,9S,0,0,0,0,94.44,88.88,5.56,
8IQT52001,6A06V084SOG0,9S,3,1,2,0,94.44,86.11,8.33,
8IQT52001,6A06W291SOD6,9S,0,1,0,0,91.66,91.66,0,
8IQT52002,6A06S153SOB0,9S,0,0,0,0,97.22,97.22,0,
8IQT52002,6A06S196SOC2,9S,0,0,0,0,97.22,97.22,0,
8IQT52002,6A06S198SOD3,9S,8,0,8,0,100,91.66,8.34,
8IQT52002,6A06S199SOA2,9S,0,0,0,0,100,100,0,
8IQT52002,6A06T151SOA2,9S,0,0,0,0,100,100,0,
8IQT52002,6A06T218SOD6,9S,0,0,0,0,100,100,0,
8IQT52002,6A06U227SOE3,9S,0,0,0,0,100,100,0,
8IQT52002,6A06U273SOC4,9S,0,0,0,0,100,100,0,
8IQT52002,6A06U281SOF7,9S,0,0,0,0,100,100,0,
8IQT52002,6A06Z002SOH2,9S,0,0,0,0,97.22,97.22,0,
8IQT52002,6A070122SOC5,9S,0,0,0,0,100,100,0,
8IQT52002,6A070144SOF3,9S,0,0,0,0,97.22,97.22,0,
8IQT52002,6A070145SOC2,9S,0,0,0,0,100,100,0,
8IQT52002,6A078078SOC7,9S,0,0,0,0,94.44,94.44,0,
8IQT52002,6A078079SOH1,9S,0,0,0,0,97.22,94.44,2.78,
8IQT52002,6A078084SOF1,9S,0,0,0,0,91.66,91.66,0,
8IQT52006,6A072002SOC5,TC,1,1,0,0,94.44,91.66,2.78,
8IQT52006,6A072003SOG7,TC,0,0,0,0,100,100,0,
8IQT52006,6A072050SOB7,TC,1,1,0,0,97.22,97.22,0,
8IQT52006,6A073194SOG7,TC,0,0,0,0,100,100,0,
8IQT52006,6A073241SOA2,TC,0,0,0,0,100,100,0,
8IQT52006,6A073279SOD4,TC,0,0,0,0,91.66,91.66,0,
8IQT52006,6A073280SOG5,TC,0,0,0,0,100,100,0,
8IQT52006,6A073283SOE5,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A073285SOF6,TC,0,0,0,0,100,100,0,
8IQT52006,6A073286SOC5,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A073289SOA5,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A073295SOC7,TC,0,0,0,0,94.44,94.44,0,
8IQT52006,6A077380SOH2,TC,0,0,0,0,94.44,94.44,0,
8IQT52006,6A077395SOD4,TC,0,0,0,0,100,100,0,
8IQT52006,6A078252SOD4,TC,0,0,0,0,100,100,0,
8IQT52006,6A078253SOA3,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A078254SOE5,TC,0,0,0,0,100,100,0,
8IQT52006,6A078255SOB4,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A078267SOH1,TC,0,0,0,0,94.44,94.44,0,
8IQT52006,6A078268SOE0,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A078274SOG2,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A07B141SOG6,TC,0,0,0,0,97.22,97.22,0,
8IQT52006,6A07B142SOD5,TC,0,0,0,0,94.44,94.44,0,
8IQT52006,6A07B159SOB0,TC,1,1,1,1,94.44,94.44,0,
8IQT52006,6A07B183SOD6,TC,0,0,0,0,94.44,94.44,0,
8IQT52007,6A072001SOF6,9S,0,0,0,0,100,100,0,
8IQT52007,6A073160SOF7,9S,0,0,0,0,97.22,97.22,0,
8IQT52009,6A073163SOD7,9S,0,0,0,0,100,100,0,
8IQT52009,6A073164SOA6,9S,0,0,0,0,94.44,94.44,0,
8IQT52009,6A073165SOF0,9S,0,0,0,0,100,97.22,2.78,
8IQT52009,6A073170SOD0,9S,1,1,0,0,94.44,94.44,0,
8IQT52009,6A077004SOF5,9S,0,0,0,0,97.22,97.22,0,
8IQT52009,6A077005SOC4,9S,0,0,0,0,97.22,97.22,0,
8IQT52009,6A077010SOA4,9S,0,0,0,0,100,100,0,
8IQT52009,6A077016SOD7,9S,0,0,0,0,97.22,97.22,0,
8IQT52009,6A077017SOA6,9S,0,0,0,0,100,100,0,
8IQT52009,6A077018SOF0,9S,8,8,0,0,50,50,0,
8IQT52009,6A077019SOB7,9S,0,0,0,0,94.44,94.44,0,
8IQT52009,6A077020SOF0,9S,0,0,0,0,97.22,97.22,0,
8IQT52009,6A077023SOD0,9S,0,0,0,0,100,100,0,
8IQT52009,6A077026SOB0,9S,0,0,0,0,100,100,0,
8IQT52009,6A077113SOF0,9S,0,0,0,0,94.44,94.44,0,
8IQT52009,6A077127SOE3,9S,0,0,0,0,97.22,97.22,0,
8IQT52009,6A077133SOG5,9S,0,0,0,0,94.44,91.66,2.78,
8IQT52009,6A07B139SOG6,9S,5,5,4,4,66.66,63.88,2.78,
8IQT52009,6A07B140SOC4,9S,0,0,0,0,100,100,0,
8IQT52009,6A07B151SOD7,9S,0,0,0,0,100,100,0,
8IQT52009,6A07B157SOH2,9S,0,0,0,0,97.22,97.22,0,
8IQT52009,6A07B253SOE1,9S,0,0,0,0,100,100,0,
8IQT52009,6A07B256SOC1,9S,0,0,0,0,100,100,0,
8IQT52009,6A07B258SOD2,9S,0,0,0,0,100,100,0,
8IQT53000,6A070037SOH1,9S,0,0,0,0,100,100,0,
8IQT53000,6A070039SOA7,9S,0,0,0,0,100,100,0,
8IQT53000,6A070042SOF1,9S,0,0,0,0,100,100,0,
8IQT53000,6A070048SOB1,9S,0,0,0,0,100,100,0,
8IQT53000,6A070049SOF3,9S,0,0,0,0,100,100,0,
8IQT53000,6A070277SOB2,9S,0,0,0,0,94.44,94.44,0,
8IQT53000,6A070278SOF4,9S,0,0,0,0,97.22,97.22,0,
8IQT53000,6A070279SOC3,9S,0,0,0,0,100,94.44,5.56,
8IQT53000,6A070287SOF6,9S,0,0,0,0,97.22,94.44,2.78,
8IQT53000,6A070316SOG0,9S,0,0,0,0,97.22,97.22,0,
8IQT53000,6A070317SOC7,9S,0,0,0,0,97.22,97.22,0,
8IQT53000,6A070320SOH1,9S,1,1,1,1,97.22,94.44,2.78,
8IQT53000,6A070322SOA7,9S,0,0,0,0,100,100,0,
8IQT53000,6A071049SOF6,9S,0,0,0,0,100,100,0,
8IQT53000,6A074052SOD6,9S,0,0,0,0,100,100,0,
8IQT53000,6A074054SOE7,9S,0,0,0,0,100,100,0,
8IQT53000,6A074055SOB6,9S,0,0,0,0,100,100,0,
8IQT53000,6A074056SOG0,9S,0,0,0,0,100,100,0,
8IQT53000,6A074057SOC7,9S,0,0,0,0,97.22,97.22,0,
8IQT53000,6A074058SOH1,9S,0,0,0,0,94.44,94.44,0,
8IQT53000,6A074099SOH2,9S,0,0,0,0,100,100,0,
8IQT53000,6A074100SOB3,9S,0,0,0,0,100,100,0,
8IQT53000,6A076159SOD7,9S,0,0,0,0,97.22,97.22,0,
8IQT53001,6A06V127SOF5,9S,0,0,0,0,94.44,94.44,0,
8IQT53001,6A06V132SOD5,9S,0,0,0,0,100,97.22,2.78,
8IQT53001,6A06V136SOF7,9S,0,0,0,0,100,100,0,
8IQT53001,6A06Y037SOE6,9S,,0,,0,100,97.22,2.78,
8IQT53001,6A073269SOG3,9S,0,0,0,0,97.22,97.22,0,
8IQT53001,6A077207SOB7,9S,0,0,0,0,94.44,97.22,-2.78,
8IQT53002,6A071017SOF7,9S,0,0,0,0,100,97.22,2.78,
8IQT53002,6A071018SOC6,9S,0,0,0,0,94.44,94.44,0,
8IQT53002,6A071025SOB7,9S,0,0,0,0,100,100,0,
8IQT53002,6A071070SOD1,9S,0,0,0,0,100,97.22,2.78,
8IQT53002,6A071081SOE4,9S,0,0,0,0,100,100,0,
8IQT53002,6A071082SOB3,9S,0,0,0,0,94.44,94.44,0,
8IQT53002,6A071085SOG6,9S,0,0,0,0,94.44,94.44,0,
8IQT53002,6A071090SOE6,9S,0,0,0,0,100,100,0,
8IQT53002,6A071139SOA3,9S,0,0,0,0,100,100,0,
8IQT53002,6A071140SOD4,9S,0,0,0,0,94.44,94.44,0,
8IQT53002,6A071197SOE1,9S,0,0,0,0,100,97.22,2.78,
8IQT53002,6A071223SOG3,9S,0,0,0,0,94.44,94.44,0,
8IQT53002,6A075006SOG0,9S,0,0,0,0,100,100,0,
8IQT53002,6A075007SOC7,9S,0,0,0,0,86.11,86.11,0,
8IQT53002,6A075008SOH1,9S,0,0,0,0,97.22,97.22,0,
8IQT53002,6A075010SOH1,9S,0,0,0,0,97.22,97.22,0,
8IQT53002,6A075011SOE0,9S,0,0,0,0,100,100,0,
8IQT53002,6A075014SOC0,9S,0,0,0,0,94.44,94.44,0,
8IQT53002,6A075015SOG2,9S,0,0,0,0,69.44,69.44,0,
8IQT53002,6A075016SOD1,9S,0,0,0,0,97.22,97.22,0,
8IQT53002,6A075024SOG4,9S,0,0,0,0,97.22,97.22,0,
8IQT53002,6A075027SOE4,9S,0,0,0,0,97.22,97.22,0,
8IQT53002,6A075036SOE6,9S,0,0,0,0,97.22,97.22,0,
8IQT53002,6A075037SOB5,9S,0,0,0,0,97.22,97.22,0,
8IQT53002,6A075076SOA5,9S,0,0,0,0,100,100,0,
8IQU01000,6A070377SOA3,9S,0,0,0,0,97.22,97.22,0,
8IQU01000,6A070406SOA5,9S,0,0,0,0,100,97.22,2.78,
8IQU01000,6A070411SOG0,9S,0,0,0,0,97.22,97.22,0,
8IQU01000,6A070412SOC7,9S,0,0,0,0,97.22,94.44,2.78,
8IQU01000,6A071026SOG1,9S,0,0,0,0,100,100,0,
8IQU01000,6A071030SOH2,9S,0,0,0,0,88.88,88.88,0,
8IQU01000,6A071035SOG3,9S,0,0,0,0,94.44,94.44,0,
8IQU01000,6A071039SOB2,9S,1,0,1,0,100,97.22,2.78,
8IQU01000,6A071043SOC3,9S,0,0,0,0,100,100,0,
8IQU01000,6A071044SOG5,9S,0,0,0,0,100,100,0,
8IQU01000,6A071045SOD4,9S,0,0,0,0,100,100,0,
8IQU01000,6A071047SOE5,9S,0,0,0,0,100,100,0,
8IQU01000,6A071093SOC6,9S,0,0,0,0,97.22,97.22,0,
8IQU01000,6A071094SOH0,9S,0,0,0,0,97.22,97.22,0,
8IQU01000,6A071160SOF1,9S,0,0,0,0,100,97.22,2.78,
8IQU01000,6A071161SOC0,9S,0,0,0,0,100,100,0,
8IQU01000,6A071261SOB1,9S,0,0,0,0,100,100,0,
8IQU01000,6A071330SOE5,9S,0,0,0,0,97.22,97.22,0,
8IQU01000,6A071332SOF6,9S,2,1,2,1,94.44,91.66,2.78,
8IQU01000,6A071334SOG7,9S,0,0,0,0,97.22,97.22,0,
8IQU01000,6A071337SOE7,9S,1,1,0,0,97.22,97.22,0,
8IQU01000,6A074049SOG7,9S,0,0,0,0,94.44,94.44,0,
8IQU01003,6A071285SOF0,P2,0,0,0,0,100,100,0,
8IQU01003,6A071286SOB7,P2,0,0,0,0,97.22,97.22,0,
8IQU01003,6A071288SOD0,P2,0,0,0,0,94.44,94.44,0,
8IQU01003,6A071289SOH2,P2,0,0,0,0,100,100,0,
8IQU01003,6A071318SOA1,P2,0,0,0,0,97.22,97.22,0,
8IQU01003,6A071319SOE3,P2,0,0,0,0,100,100,0,
8IQU01003,6A072082SOB6,P2,0,0,0,0,97.22,97.22,0,
8IQU01003,6A072105SOH1,P2,0,0,0,0,100,100,0,
8IQU01003,6A077303SOG1,P2,0,0,0,0,100,100,0,
8IQU01003,6A07A266SOG2,P2,0,0,0,0,100,97.22,2.78,
8IQU01003,6A07A268SOA0,P2,0,0,0,0,97.22,97.22,0,
8IQU01003,6A07B122SOC0,P2,0,0,0,0,100,100,0,
8IQU01004,6A073256SOD7,TC,0,0,0,0,94.44,94.44,0,
8IQU01004,6A073276SOF4,TC,0,0,0,0,88.88,88.88,0,
8IQU01004,6A073315SOC7,TC,0,0,0,0,94.44,94.44,0,
8IQU01004,6A073317SOE0,TC,0,0,0,0,100,100,0,
8IQU01004,6A073319SOF1,TC,0,0,0,0,97.22,97.22,0,
8IQU01004,6A073323SOG2,TC,1,1,0,0,91.66,91.66,0,
8IQU01004,6A073324SOD1,TC,1,1,0,0,94.44,94.44,0,
8IQU01004,6A073325SOA0,TC,0,0,0,0,97.22,97.22,0,
8IQU01004,6A077194SOB0,TC,0,0,0,0,97.22,97.22,0,
8IQU01004,6A077311SOC1,TC,0,3,0,3,88.88,86.11,2.77,
8IQU01004,6A077312SOG3,TC,0,0,0,0,97.22,97.22,0,
8IQU01004,6A077313SOD2,TC,0,0,0,0,100,97.22,2.78,
8IQU01004,6A077331SOD6,TC,0,0,0,0,94.44,94.44,0,
8IQU01004,6A077332SOA5,TC,0,0,0,0,91.66,91.66,0,
8IQU01004,6A077333SOE7,TC,0,0,0,0,97.22,97.22,0,
8IQU01004,6A077334SOB6,TC,0,0,0,0,94.44,94.44,0,
8IQU01004,6A077360SOF5,TC,0,0,0,0,86.11,86.11,0,
8IQU01004,6A077361SOC4,TC,0,0,0,0,97.22,91.66,5.56,
8IQU01004,6A077362SOG6,TC,188,186,11,15,83.33,83.33,0,
8IQU01004,6A077363SOD5,TC,0,0,0,0,94.44,94.44,0,
8IQU01004,6A077364SOA4,TC,0,0,0,0,100,97.22,2.78,
8IQU01004,6A07C001SOE6,TC,0,0,0,0,91.66,91.66,0,
8IQU01004,6A07C002SOB5,TC,0,0,0,0,91.66,91.66,0,
8IQU01004,6A07C004SOC6,TC,0,0,0,0,94.44,91.66,2.78,
8IQU01004,6A07C005SOH0,TC,0,0,0,0,88.88,88.88,0,
8IQU01005,6A070379SOB4,9S,0,0,0,0,100,100,0,
8IQU01005,6A071129SOD2,9S,0,0,0,0,100,100,0,
8IQU01005,6A071134SOB2,9S,0,0,0,0,100,100,0,
8IQU01005,6A071135SOF4,9S,0,0,0,0,100,100,0,
8IQU01005,6A071169SOG4,9S,9,7,0,0,86.11,86.11,0,
8IQU01005,6A071170SOC2,9S,1,0,1,0,97.22,94.44,2.78,
8IQU01005,6A075013SOF1,9S,0,0,0,0,100,100,0,
8IQU01005,6A076011SOE3,9S,0,0,0,0,97.22,97.22,0,
8IQU01005,6A076020SOE5,9S,0,0,0,0,97.22,97.22,0,
8IQU01005,6A076084SOE3,9S,0,0,0,0,100,100,0,
8IQU01005,6A076117SOG7,9S,0,2,0,2,97.22,97.22,0,
8IQU01005,6A076243SOC4,9S,1,1,0,0,94.44,94.44,0,
8IQU01005,6A076247SOE6,9S,1,1,0,0,97.22,97.22,0,
8IQU01005,6A076264SOB0,9S,2,0,1,0,100,94.44,5.56,
8IQU01006,6A074008SOG6,US,0,0,0,0,97.22,97.22,0,
8IQU01006,6A074009SOD5,US,0,0,0,0,100,100,0,
8IQU01006,6A074136SOD4,US,0,0,0,0,97.22,97.22,0,
8IQU01006,6A074153SOH1,US,0,0,0,0,94.44,94.44,0,
8IQU01006,6A074252SOC0,US,0,0,0,0,94.44,94.44,0,
8IQU01006,6A074253SOG2,US,0,0,0,0,100,100,0,
8IQU01006,6A076029SOG0,US,0,0,0,0,91.66,94.44,-2.78,
8IQU01006,6A076030SOB6,US,0,0,0,0,97.22,97.22,0,
8IQU01006,6A076031SOG0,US,0,0,0,0,97.22,94.44,2.78,
8IQU01006,6A076032SOC7,US,7,12,0,0,83.33,83.33,0,
8IQU01006,6A076033SOH1,US,0,0,0,0,97.22,97.22,0,
8IQU01006,6A076040SOG2,US,0,0,0,0,100,100,0,
8IQU01006,6A076068SOF0,US,0,0,0,0,97.22,97.22,0,
8IQU01006,6A076134SOD1,US,0,0,0,0,97.22,97.22,0,
8IQU01006,6A076135SOA0,US,1,0,1,0,100,97.22,2.78,
8IQU01006,6A076136SOE2,US,0,0,0,0,100,97.22,2.78,
8IQU01006,6A078281SOF3,US,0,0,0,0,100,100,0,
8IQU01006,6A078283SOG4,US,0,0,0,0,97.22,94.44,2.78,
8IQU01006,6A078285SOA2,US,0,0,0,0,86.11,86.11,0,
8IQU01006,6A078301SOF3,US,0,0,0,0,100,100,0,
8IQU01006,6A078302SOC2,US,0,0,0,0,97.22,97.22,0,
8IQU01006,6A078303SOG4,US,0,0,0,0,94.44,88.88,5.56,
8IQU01006,6A078350SOB4,US,0,0,0,0,100,100,0,
8IQU01007,6A06X108SOB5,9S,3,2,0,0,80.55,80.55,0,
8IQU01007,6A06X110SOB5,9S,0,0,0,0,100,100,0,
8IQU01007,6A06X111SOF7,9S,0,0,0,0,100,100,0,
8IQU01007,6A06X176SOC4,9S,0,0,0,0,97.22,97.22,0,
8IQU01007,6A06X177SOG6,9S,1,1,1,1,94.44,94.44,0,
8IQU01007,6A073076SOH2,9S,0,0,0,0,97.22,97.22,0,
8IQU01007,6A073077SOE1,9S,0,0,0,0,100,100,0,
8IQU01007,6A073079SOF2,9S,0,0,0,0,100,100,0,
8IQU01007,6A073080SOB0,9S,0,0,0,0,100,100,0,
8IQU01007,6A073082SOC1,9S,0,0,0,0,97.22,97.22,0,
8IQU01007,6A073083SOG3,9S,1,0,1,0,100,97.22,2.78,
8IQU01007,6A073085SOA1,9S,0,0,0,0,97.22,97.22,0,
8IQU01007,6A073086SOE3,9S,0,0,0,0,100,100,0,
8IQU01007,6A073123SOA5,9S,0,0,0,0,97.22,97.22,0,
8IQU01007,6A073124SOE7,9S,0,0,0,0,97.22,97.22,0,
8IQU01007,6A073125SOB6,9S,1,1,0,0,97.22,97.22,0,
8IQU01007,6A073127SOC7,9S,0,0,0,0,100,97.22,2.78,
8IQU01007,6A073136SOD1,9S,1,1,1,1,94.44,94.44,0,
8IQU01007,6A073293SOB6,9S,0,0,0,0,100,100,0,
8IQU01007,6A073294SOG0,9S,0,0,0,0,88.88,88.88,0,
8IQU01007,6A07B067SOF2,9S,1,1,1,1,97.22,97.22,0,
8IQU01007,6A07B068SOC1,9S,0,0,0,0,100,100,0,
8IQU01007,6A07B070SOC1,9S,0,0,0,0,97.22,97.22,0,
8IQU01007,6A07B073SOA1,9S,0,0,0,0,100,100,0,
8IQU01007,6A07B074SOE3,9S,0,0,0,0,100,100,0,
8IQU01008,65700L0HSEH2,9S,1,2,1,1,63.88,58.33,5.55,
8IQU01008,65700L0ISEE1,9S,6,3,2,2,63.88,58.33,5.55,
8IQU01008,65700L3DSED6,9S,4,1,2,1,66.66,55.55,11.11,
8IQU01008,65700L3ESEA5,9S,1,1,0,0,63.88,58.33,5.55,
8IQU01008,65700L3FSEE7,9S,0,0,0,0,61.11,47.22,13.89,
8IQU01008,65700L3GSEB6,9S,2,1,0,0,55.55,50,5.55,
8IQU01008,65700L3HSEG0,9S,4,3,3,2,55.55,50,5.55,
8IQU01008,65700L3ISEC7,9S,1,1,1,1,50,44.44,5.56,
8IQU01009,6A05S152SOB1,US,0,0,0,0,97.22,97.22,0,
8IQU01009,6A062012SOE1,US,0,0,0,0,94.44,91.66,2.78,
8IQU01009,6A062013SOB0,US,0,0,0,0,97.22,97.22,0,
8IQU01009,6A062166SOF7,US,1,1,0,0,97.22,94.44,2.78,
8IQU01009,6A062167SOC6,US,0,0,0,0,97.22,97.22,0,
8IQU01009,6A062168SOH0,US,0,0,0,0,77.77,88.88,-11.11,
8IQU01009,6A062172SOA6,US,0,0,0,0,97.22,97.22,0,
8IQU01009,6A062173SOF0,US,1,1,1,1,97.22,97.22,0,
8IQU01009,6A062254SOG6,US,0,0,0,0,88.88,94.44,-5.56,
8IQU01009,6A062255SOD5,US,0,0,0,0,88.88,88.88,0,
8IQU01010,65700L10SEF5,P2,0,0,0,0,94.44,91.66,2.78,
8IQU01010,65700L16SEB5,P2,1,0,1,0,100,97.22,2.78,
8IQU01010,65700L17SEF7,P2,0,0,0,0,97.22,97.22,0,
8IQU01010,65700L18SEC6,P2,0,0,0,0,94.44,94.44,0,
8IQU01010,65700L1ASEE1,P2,0,0,0,0,97.22,97.22,0,
8IQU01010,65700L1CSEF2,P2,0,0,0,0,94.44,91.66,2.78,
8IQU01010,65700L1ESEG3,P2,0,0,0,0,97.22,97.22,0,
8IQU01011,65700I1LSEB7,P2,0,0,0,0,97.22,97.22,0,
8IQU01011,65700L01SEF3,P2,0,0,0,0,94.44,94.44,0,
8IQU01011,65700L12SEG6,P2,0,0,0,0,100,100,0,
8IQU01011,65700L15SEE6,P2,0,0,0,0,100,100,0,
8IQU01011,65700L19SEH0,P2,0,0,0,0,97.22,97.22,0,
8IQU01011,65700L1BSEB0,P2,0,0,0,0,100,100,0,
8IQU01012,6A070245SOB3,9S,0,0,0,0,97.22,97.22,0,
8IQU01012,6A070260SOD7,9S,0,0,0,0,94.44,94.44,0,
8IQU01012,6A071031SOE1,9S,0,0,0,0,94.44,91.66,2.78,
8IQU01012,6A071046SOA3,9S,0,0,0,0,100,100,0,
8IQU01012,6A071131SOD2,9S,0,0,0,0,97.22,97.22,0,
8IQU01012,6A071248SOH1,9S,1,1,0,0,94.44,94.44,0,
8IQU01012,6A071249SOE0,9S,0,0,0,0,97.22,97.22,0,
8IQU01012,6A073232SOA0,9S,0,0,0,0,94.44,94.44,0,
8IQU01012,6A073233SOE2,9S,0,0,0,0,97.22,97.22,0,
8IQU01012,6A073320SOA7,9S,0,0,0,0,100,100,0,
8IQU01012,6A073348SOH0,9S,0,0,0,0,97.22,94.44,2.78,
8IQU01012,6A076207SOB4,9S,0,0,0,0,94.44,88.88,5.56,
8IQU01012,6A077351SOF3,9S,0,0,0,0,94.44,94.44,0,
8IQU01012,6A077352SOC2,9S,0,0,0,0,100,100,0,
8IQU01012,6A077397SOE5,9S,0,0,0,0,100,97.22,2.78,
8IQU01012,6A077400SOH2,9S,1,1,0,0,91.66,88.88,2.78,
8IQU01012,6A078218SOD5,9S,1,1,0,0,91.66,91.66,0,
8IQU01012,6A078222SOE6,9S,2,1,1,1,97.22,94.44,2.78,
8IQU01012,6A078224SOF7,9S,1,2,1,1,91.66,94.44,-2.78,
8IQU01012,6A078275SOD1,9S,0,0,0,0,97.22,94.44,2.78,
8IQU01012,6A078326SOG1,9S,0,0,0,0,94.44,94.44,0,
8IQU01012,6A078338SOE3,9S,0,0,0,0,100,100,0,
8IQU01012,6A07B306SOA7,9S,0,0,0,0,100,100,0,
8IQU01013,65700W1JSED2,US,2,2,2,2,86.11,86.11,0,
8IQU01013,65700W2WSEE0,US,0,0,0,0,91.66,91.66,0,
8IQU01013,65700W2ZSEC0,US,0,0,0,0,91.66,91.66,0,
8IQU01013,65700W31SEB7,US,0,0,0,0,97.22,94.44,2.78,
8IQU01013,65700W32SEG1,US,0,0,0,0,97.22,97.22,0,
8IQU01013,65700W33SED0,US,0,0,0,0,97.22,97.22,0,
8IQU01013,65700W34SEH2,US,0,0,0,0,94.44,94.44,0,
8IQU01013,65700W36SEB0,US,0,0,0,0,100,97.22,2.78,
8IQU01013,65700W37SEF2,US,0,0,0,0,100,100,0,
8IQU01013,65700W38SEC1,US,0,0,0,0,91.66,91.66,0,
8IQU01013,65700W39SEG3,US,1,1,1,1,97.22,97.22,0,
8IQU01013,65700W3ASED4,US,0,0,0,0,100,100,0,
8IQU01013,65700W3BSEA3,US,0,0,0,0,100,97.22,2.78,
8IQU01013,65700W3CSEE5,US,0,0,0,0,100,100,0,
8IQU01013,65700W3DSEB4,US,1,1,1,1,94.44,94.44,0,
8IQU01013,65700W3ESEF6,US,0,0,0,0,97.22,97.22,0,
8IQU01013,65700W3GSEG7,US,0,0,0,0,100,100,0,
8IQU01013,65700W3ISEA5,US,0,0,0,0,91.66,91.66,0,
8IQU01013,65700W3JSEE7,US,1,0,1,0,100,97.22,2.78,
8IQU01013,65700W41SEG3,US,0,0,0,0,94.44,91.66,2.78,
8IQU01013,65700W47SEC3,US,0,0,0,0,91.66,91.66,0,
8IQU01013,65700W49SED4,US,0,0,0,0,91.66,91.66,0,
8IQU01014,6A06V258SOA3,P2,0,0,0,0,88.88,88.88,0,
8IQU01014,6A06V259SOE5,P2,0,0,0,0,94.44,94.44,0,
8IQU01014,6A06Z103SOD2,P2,0,0,0,0,100,100,0,
8IQU01014,6A06Z104SOA1,P2,0,0,0,0,94.44,94.44,0,
8IQU01014,6A06Z107SOF4,P2,0,0,0,0,97.22,97.22,0,
8IQU01014,6A06Z108SOC3,P2,0,0,0,0,100,97.22,2.78,
8IQU01014,6A06Z110SOC3,P2,0,0,0,0,100,91.66,8.34,
8IQU01014,6A06Z111SOG5,P2,0,0,0,0,94.44,91.66,2.78,
8IQU01014,6A06Z120SOG7,P2,0,0,0,0,91.66,91.66,0,
8IQU01014,6A06Z121SOD6,P2,0,0,0,0,100,97.22,2.78,
8IQU01014,6A06Z122SOA5,P2,0,0,0,0,97.22,97.22,0,
8IQU01014,6A06Z148SOF5,P2,0,0,0,0,100,97.22,2.78,
8IQU01014,6A06Z150SOF5,P2,1,1,1,1,97.22,97.22,0,
8IQU01014,6A076184SOD4,P2,0,0,0,0,97.22,97.22,0,
8IQU01014,6A076185SOA3,P2,0,0,0,0,100,100,0,
8IQU01014,6A076186SOE5,P2,0,0,0,0,91.66,91.66,0,
8IQU01014,6A076189SOC5,P2,0,0,0,0,100,100,0,
8IQU01014,6A076190SOF6,P2,0,0,0,0,100,100,0,
8IQU01014,6A076193SOD6,P2,0,0,0,0,97.22,97.22,0,
8IQU01014,6A076195SOE7,P2,0,0,0,0,100,100,0,
8IQU01014,6A076209SOC5,P2,0,0,0,0,100,100,0,
8IQU01014,6A076215SOE7,P2,0,0,0,0,100,100,0,
8IQU01014,6A076216SOB6,P2,0,0,0,0,97.22,97.22,0,
8IQU01014,6A076218SOC7,P2,0,0,0,0,100,100,0,
